source_provider_id,provider_id,source_category,category,source_district,mapped_district,mapping_algorithm,mapping_version
P090347,P06059,Cleaners,Cleaners,Matale,Matara,category-sorted-bijection-v1,provider-map-v1
P090348,P06060,Cleaners,Cleaners,Galle,Matara,category-sorted-bijection-v1,provider-map-v1
P090349,P06061,Cleaners,Cleaners,Kandy,Matara,category-sorted-bijection-v1,provider-map-v1
P090350,P06062,Cleaners,Cleaners,Nuwara Eliya,Kalutara,category-sorted-bijection-v1,provider-map-v1
P090351,P06063,Cleaners,Cleaners,Anuradhapura,Galle,category-sorted-bijection-v1,provider-map-v1
P090352,P06064,Cleaners,Cleaners,Gampaha,Galle,category-sorted-bijection-v1,provider-map-v1
P090353,P06065,Cleaners,Cleaners,Badulla,Kurunegala,category-sorted-bijection-v1,provider-map-v1
P090354,P06066,Cleaners,Cleaners,Matale,Gampaha,category-sorted-bijection-v1,provider-map-v1
P090355,P06067,Cleaners,Cleaners,Gampaha,Batticaloa,category-sorted-bijection-v1,provider-map-v1
P090356,P06068,Cleaners,Cleaners,Kalutara,Matara,category-sorted-bijection-v1,provider-map-v1
P090357,P06069,Cleaners,Cleaners,Kalutara,Gampaha,category-sorted-bijection-v1,provider-map-v1
P100001,P06427,Vehicle Repairs,Vehicle Repairs,Nuwara Eliya,Kurunegala,category-sorted-bijection-v1,provider-map-v1
P100002,P06428,Vehicle Repairs,Vehicle Repairs,Kalutara,Gampaha,category-sorted-bijection-v1,provider-map-v1
P100003,P06429,Vehicle Repairs,Vehicle Repairs,Nuwara Eliya,Colombo,category-sorted-bijection-v1,provider-map-v1
P100004,P06430,Vehicle Repairs,Vehicle Repairs,Ratnapura,Batticaloa,category-sorted-bijection-v1,provider-map-v1
P100005,P06431,Vehicle Repairs,Vehicle Repairs,Kalutara,Batticaloa,category-sorted-bijection-v1,provider-map-v1
P100006,P06432,Vehicle Repairs,Vehicle Repairs,Galle,Jaffna,category-sorted-bijection-v1,provider-map-v1
P100007,P06433,Vehicle Repairs,Vehicle Repairs,Matara,Colombo,category-sorted-bijection-v1,provider-map-v1
P100008,P06434,Vehicle Repairs,Vehicle Repairs,Anuradhapura,Jaffna,category-sorted-bijection-v1,provider-map-v1
P100009,P06435,Vehicle Repairs,Vehicle Repairs,Galle,Batticaloa,category-sorted-bijection-v1,provider-map-v1
P100010,P06436,Vehicle Repairs,Vehicle Repairs,Kurunegala,Kandy,category-sorted-bijection-v1,provider-map-v1
P100011,P06437,Vehicle Repairs,Vehicle Repairs,Ratnapura,Kalutara,category-sorted-bijection-v1,provider-map-v1
P100012,P06438,Vehicle Repairs,Vehicle Repairs,Matale,Kurunegala,category-sorted-bijection-v1,provider-map-v1
P100013,P06439,Vehicle Repairs,Vehicle Repairs,Kurunegala,Gampaha,category-sorted-bijection-v1,provider-map-v1
P100014,P06440,Vehicle Repairs,Vehicle Repairs,Kandy,Galle,category-sorted-bijection-v1,provider-map-v1
P100015,P06441,Vehicle Repairs,Vehicle Repairs,Ratnapura,Batticaloa,category-sorted-bijection-v1,provider-map-v1
P100016,P06442,Vehicle Repairs,Vehicle Repairs,Kandy,Matara,category-sorted-bijection-v1,provider-map-v1
P100017,P06443,Vehicle Repairs,Vehicle Repairs,Kandy,Colombo,category-sorted-bijection-v1,provider-map-v1
P100018,P06444,Vehicle Repairs,Vehicle Repairs,Anuradhapura,Galle,category-sorted-bijection-v1,provider-map-v1
P100019,P06445,Vehicle Repairs,Vehicle Repairs,Kandy,Kalutara,category-sorted-bijection-v1,provider-map-v1
P100020,P06446,Vehicle Repairs,Vehicle Repairs,Colombo,Kalutara,category-sorted-bijection-v1,provider-map-v1
P100021,P06447,Vehicle Repairs,Vehicle Repairs,Kurunegala,Matara,category-sorted-bijection-v1,provider-map-v1
P100022,P06448,Vehicle Repairs,Vehicle Repairs,Anuradhapura,Batticaloa,category-sorted-bijection-v1,provider-map-v1
P100023,P06449,Vehicle Repairs,Vehicle Repairs,Matale,Batticaloa,category-sorted-bijection-v1,provider-map-v1
P100024,P06450,Vehicle Repairs,Vehicle Repairs,Matale,Jaffna,category-sorted-bijection-v1,provider-map-v1
P100025,P06451,Vehicle Repairs,Vehicle Repairs,Matara,Matara,category-sorted-bijection-v1,provider-map-v1
P100026,P06452,Vehicle Repairs,Vehicle Repairs,Colombo,Galle,category-sorted-bijection-v1,provider-map-v1
P100027,P06453,Vehicle Repairs,Vehicle Repairs,Batticaloa,Kurunegala,category-sorted-bijection-v1,provider-map-v1
P100028,P06454,Vehicle Repairs,Vehicle Repairs,Ratnapura,Kandy,category-sorted-bijection-v1,provider-map-v1
P100029,P06455,Vehicle Repairs,Vehicle Repairs,Nuwara Eliya,Jaffna,category-sorted-bijection-v1,provider-map-v1
P100030,P06456,Vehicle Repairs,Vehicle Repairs,Ratnapura,Kurunegala,category-sorted-bijection-v1,provider-map-v1
P100031,P06457,Vehicle Repairs,Vehicle Repairs,Kalutara,Batticaloa,category-sorted-bijection-v1,provider-map-v1
P100032,P06458,Vehicle Repairs,Vehicle Repairs,Badulla,Batticaloa,category-sorted-bijection-v1,provider-map-v1
P100033,P06459,Vehicle Repairs,Vehicle Repairs,Matale,Gampaha,category-sorted-bijection-v1,provider-map-v1
P100034,P06460,Vehicle Repairs,Vehicle Repairs,Jaffna,Batticaloa,category-sorted-bijection-v1,provider-map-v1
P100035,P06461,Vehicle Repairs,Vehicle Repairs,Jaffna,Anuradhapura,category-sorted-bijection-v1,provider-map-v1
P100036,P06462,Vehicle Repairs,Vehicle Repairs,Jaffna,Kalutara,category-sorted-bijection-v1,provider-map-v1
P100037,P06463,Vehicle Repairs,Vehicle Repairs,Kandy,Kandy,category-sorted-bijection-v1,provider-map-v1
P100038,P06464,Vehicle Repairs,Vehicle Repairs,Jaffna,Batticaloa,category-sorted-bijection-v1,provider-map-v1
P100039,P06465,Vehicle Repairs,Vehicle Repairs,Badulla,Kurunegala,category-sorted-bijection-v1,provider-map-v1
P100040,P06466,Vehicle Repairs,Vehicle Repairs,Matara,Anuradhapura,category-sorted-bijection-v1,provider-map-v1
P100041,P06467,Vehicle Repairs,Vehicle Repairs,Matara,Jaffna,category-sorted-bijection-v1,provider-map-v1
P100042,P06468,Vehicle Repairs,Vehicle Repairs,Anuradhapura,Kandy,category-sorted-bijection-v1,provider-map-v1
P100043,P06469,Vehicle Repairs,Vehicle Repairs,Kurunegala,Anuradhapura,category-sorted-bijection-v1,provider-map-v1
P100044,P06470,Vehicle Repairs,Vehicle Repairs,Kalutara,Kurunegala,category-sorted-bijection-v1,provider-map-v1
P100045,P06471,Vehicle Repairs,Vehicle Repairs,Gampaha,Gampaha,category-sorted-bijection-v1,provider-map-v1
P100046,P06472,Vehicle Repairs,Vehicle Repairs,Batticaloa,Batticaloa,category-sorted-bijection-v1,provider-map-v1
P100047,P06473,Vehicle Repairs,Vehicle Repairs,Batticaloa,Matara,category-sorted-bijection-v1,provider-map-v1
P100048,P06474,Vehicle Repairs,Vehicle Repairs,Badulla,Matara,category-sorted-bijection-v1,provider-map-v1
P100049,P06475,Vehicle Repairs,Vehicle Repairs,Anuradhapura,Kurunegala,category-sorted-bijection-v1,provider-map-v1
P100050,P06476,Vehicle Repairs,Vehicle Repairs,Kalutara,Kurunegala,category-sorted-bijection-v1,provider-map-v1
P100051,P06477,Vehicle Repairs,Vehicle Repairs,Jaffna,Batticaloa,category-sorted-bijection-v1,provider-map-v1
P100052,P06478,Vehicle Repairs,Vehicle Repairs,Batticaloa,Colombo,category-sorted-bijection-v1,provider-map-v1
P100053,P06479,Vehicle Repairs,Vehicle Repairs,Kurunegala,Colombo,category-sorted-bijection-v1,provider-map-v1
P100054,P06480,Vehicle Repairs,Vehicle Repairs,Matara,Kurunegala,category-sorted-bijection-v1,provider-map-v1
P100055,P06481,Vehicle Repairs,Vehicle Repairs,Batticaloa,Gampaha,category-sorted-bijection-v1,provider-map-v1
P100056,P06482,Vehicle Repairs,Vehicle Repairs,Kandy,Colombo,category-sorted-bijection-v1,provider-map-v1
P100057,P06483,Vehicle Repairs,Vehicle Repairs,Colombo,Galle,category-sorted-bijection-v1,provider-map-v1
P100058,P06484,Vehicle Repairs,Vehicle Repairs,Batticaloa,Kandy,category-sorted-bijection-v1,provider-map-v1
P100059,P06485,Vehicle Repairs,Vehicle Repairs,Kalutara,Kurunegala,category-sorted-bijection-v1,provider-map-v1
P100060,P06486,Vehicle Repairs,Vehicle Repairs,Nuwara Eliya,Batticaloa,category-sorted-bijection-v1,provider-map-v1
P100061,P06487,Vehicle Repairs,Vehicle Repairs,Matara,Anuradhapura,category-sorted-bijection-v1,provider-map-v1
P100062,P06488,Vehicle Repairs,Vehicle Repairs,Matale,Galle,category-sorted-bijection-v1,provider-map-v1
P100063,P06489,Vehicle Repairs,Vehicle Repairs,Matale,Galle,category-sorted-bijection-v1,provider-map-v1
P100064,P06490,Vehicle Repairs,Vehicle Repairs,Anuradhapura,Galle,category-sorted-bijection-v1,provider-map-v1
P100065,P06491,Vehicle Repairs,Vehicle Repairs,Gampaha,Jaffna,category-sorted-bijection-v1,provider-map-v1
P100066,P06492,Vehicle Repairs,Vehicle Repairs,Kandy,Matara,category-sorted-bijection-v1,provider-map-v1
P100067,P06493,Vehicle Repairs,Vehicle Repairs,Gampaha,Matara,category-sorted-bijection-v1,provider-map-v1
P100068,P06494,Vehicle Repairs,Vehicle Repairs,Kandy,Kalutara,category-sorted-bijection-v1,provider-map-v1
P100069,P06495,Vehicle Repairs,Vehicle Repairs,Nuwara Eliya,Kalutara,category-sorted-bijection-v1,provider-map-v1
P100070,P06496,Vehicle Repairs,Vehicle Repairs,Anuradhapura,Colombo,category-sorted-bijection-v1,provider-map-v1
P100071,P06497,Vehicle Repairs,Vehicle Repairs,Colombo,Jaffna,category-sorted-bijection-v1,provider-map-v1
P100072,P06498,Vehicle Repairs,Vehicle Repairs,Anuradhapura,Colombo,category-sorted-bijection-v1,provider-map-v1
P100073,P06499,Vehicle Repairs,Vehicle Repairs,Kalutara,Kurunegala,category-sorted-bijection-v1,provider-map-v1
P100074,P06500,Vehicle Repairs,Vehicle Repairs,Gampaha,Kurunegala,category-sorted-bijection-v1,provider-map-v1
P100075,P06501,Vehicle Repairs,Vehicle Repairs,Galle,Galle,category-sorted-bijection-v1,provider-map-v1
P100076,P06502,Vehicle Repairs,Vehicle Repairs,Kurunegala,Jaffna,category-sorted-bijection-v1,provider-map-v1
P100077,P06503,Vehicle Repairs,Vehicle Repairs,Badulla,Anuradhapura,category-sorted-bijection-v1,provider-map-v1
P100078,P06504,Vehicle Repairs,Vehicle Repairs,Anuradhapura,Kandy,category-sorted-bijection-v1,provider-map-v1
P100079,P06505,Vehicle Repairs,Vehicle Repairs,Badulla,Gampaha,category-sorted-bijection-v1,provider-map-v1
P100080,P06506,Vehicle Repairs,Vehicle Repairs,Matale,Kalutara,category-sorted-bijection-v1,provider-map-v1
P100081,P06507,Vehicle Repairs,Vehicle Repairs,Kandy,Matara,category-sorted-bijection-v1,provider-map-v1
P100082,P06508,Vehicle Repairs,Vehicle Repairs,Kalutara,Jaffna,category-sorted-bijection-v1,provider-map-v1
P100083,P06509,Vehicle Repairs,Vehicle Repairs,Kurunegala,Gampaha,category-sorted-bijection-v1,provider-map-v1
P100084,P06510,Vehicle Repairs,Vehicle Repairs,Matale,Kalutara,category-sorted-bijection-v1,provider-map-v1
P100085,P06511,Vehicle Repairs,Vehicle Repairs,Anuradhapura,Matara,category-sorted-bijection-v1,provider-map-v1
P100086,P06512,Vehicle Repairs,Vehicle Repairs,Matale,Kalutara,category-sorted-bijection-v1,provider-map-v1
P100087,P06513,Vehicle Repairs,Vehicle Repairs,Matale,Kurunegala,category-sorted-bijection-v1,provider-map-v1
P100088,P06514,Vehicle Repairs,Vehicle Repairs,Matara,Kurunegala,category-sorted-bijection-v1,provider-map-v1
P100089,P06515,Vehicle Repairs,Vehicle Repairs,Colombo,Kalutara,category-sorted-bijection-v1,provider-map-v1
P100090,P06516,Vehicle Repairs,Vehicle Repairs,Anuradhapura,Anuradhapura,category-sorted-bijection-v1,provider-map-v1
P100091,P06517,Vehicle Repairs,Vehicle Repairs,Badulla,Kandy,category-sorted-bijection-v1,provider-map-v1
P100092,P06518,Vehicle Repairs,Vehicle Repairs,Colombo,Colombo,category-sorted-bijection-v1,provider-map-v1
P100093,P06519,Vehicle Repairs,Vehicle Repairs,Galle,Colombo,category-sorted-bijection-v1,provider-map-v1
P100094,P06520,Vehicle Repairs,Vehicle Repairs,Jaffna,Anuradhapura,category-sorted-bijection-v1,provider-map-v1
P100095,P06521,Vehicle Repairs,Vehicle Repairs,Nuwara Eliya,Matara,category-sorted-bijection-v1,provider-map-v1
P100096,P06522,Vehicle Repairs,Vehicle Repairs,Matara,Colombo,category-sorted-bijection-v1,provider-map-v1
P100097,P06523,Vehicle Repairs,Vehicle Repairs,Anuradhapura,Colombo,category-sorted-bijection-v1,provider-map-v1
P100098,P06524,Vehicle Repairs,Vehicle Repairs,Gampaha,Jaffna,category-sorted-bijection-v1,provider-map-v1
P100099,P06525,Vehicle Repairs,Vehicle Repairs,Nuwara Eliya,Jaffna,category-sorted-bijection-v1,provider-map-v1
P100100,P06526,Vehicle Repairs,Vehicle Repairs,Galle,Batticaloa,category-sorted-bijection-v1,provider-map-v1
P100101,P06527,Vehicle Repairs,Vehicle Repairs,Kalutara,Colombo,category-sorted-bijection-v1,provider-map-v1
P100102,P06528,Vehicle Repairs,Vehicle Repairs,Kandy,Batticaloa,category-sorted-bijection-v1,provider-map-v1
P100103,P06529,Vehicle Repairs,Vehicle Repairs,Batticaloa,Gampaha,category-sorted-bijection-v1,provider-map-v1
P100104,P06530,Vehicle Repairs,Vehicle Repairs,Galle,Matara,category-sorted-bijection-v1,provider-map-v1
P100105,P06531,Vehicle Repairs,Vehicle Repairs,Kurunegala,Galle,category-sorted-bijection-v1,provider-map-v1
P100106,P06532,Vehicle Repairs,Vehicle Repairs,Badulla,Gampaha,category-sorted-bijection-v1,provider-map-v1
P100107,P06533,Vehicle Repairs,Vehicle Repairs,Kandy,Jaffna,category-sorted-bijection-v1,provider-map-v1
P100108,P06534,Vehicle Repairs,Vehicle Repairs,Nuwara Eliya,Matara,category-sorted-bijection-v1,provider-map-v1
P100109,P06535,Vehicle Repairs,Vehicle Repairs,Kandy,Jaffna,category-sorted-bijection-v1,provider-map-v1
P100110,P06536,Vehicle Repairs,Vehicle Repairs,Colombo,Gampaha,category-sorted-bijection-v1,provider-map-v1
P100111,P06537,Vehicle Repairs,Vehicle Repairs,Batticaloa,Kandy,category-sorted-bijection-v1,provider-map-v1
P100112,P06538,Vehicle Repairs,Vehicle Repairs,Kandy,Kurunegala,category-sorted-bijection-v1,provider-map-v1
P100113,P06539,Vehicle Repairs,Vehicle Repairs,Anuradhapura,Colombo,category-sorted-bijection-v1,provider-map-v1
P100114,P06540,Vehicle Repairs,Vehicle Repairs,Matara,Kurunegala,category-sorted-bijection-v1,provider-map-v1
P100115,P06541,Vehicle Repairs,Vehicle Repairs,Gampaha,Gampaha,category-sorted-bijection-v1,provider-map-v1
P100116,P06542,Vehicle Repairs,Vehicle Repairs,Kandy,Gampaha,category-sorted-bijection-v1,provider-map-v1
P100117,P06543,Vehicle Repairs,Vehicle Repairs,Kandy,Kalutara,category-sorted-bijection-v1,provider-map-v1
P100118,P06544,Vehicle Repairs,Vehicle Repairs,Colombo,Kurunegala,category-sorted-bijection-v1,provider-map-v1
P100119,P06545,Vehicle Repairs,Vehicle Repairs,Galle,Kurunegala,category-sorted-bijection-v1,provider-map-v1
P100120,P06546,Vehicle Repairs,Vehicle Repairs,Galle,Galle,category-sorted-bijection-v1,provider-map-v1
P100121,P06547,Vehicle Repairs,Vehicle Repairs,Matale,Kurunegala,category-sorted-bijection-v1,provider-map-v1
P100122,P06548,Vehicle Repairs,Vehicle Repairs,Matara,Kurunegala,category-sorted-bijection-v1,provider-map-v1
P100123,P06549,Vehicle Repairs,Vehicle Repairs,Ratnapura,Matara,category-sorted-bijection-v1,provider-map-v1
P100124,P06550,Vehicle Repairs,Vehicle Repairs,Galle,Jaffna,category-sorted-bijection-v1,provider-map-v1
P100125,P06551,Vehicle Repairs,Vehicle Repairs,Kalutara,Jaffna,category-sorted-bijection-v1,provider-map-v1
P100126,P06552,Vehicle Repairs,Vehicle Repairs,Ratnapura,Gampaha,category-sorted-bijection-v1,provider-map-v1
P100127,P06553,Vehicle Repairs,Vehicle Repairs,Matara,Anuradhapura,category-sorted-bijection-v1,provider-map-v1
P100128,P06554,Vehicle Repairs,Vehicle Repairs,Ratnapura,Gampaha,category-sorted-bijection-v1,provider-map-v1
P100129,P06555,Vehicle Repairs,Vehicle Repairs,Ratnapura,Gampaha,category-sorted-bijection-v1,provider-map-v1
P100130,P06556,Vehicle Repairs,Vehicle Repairs,Colombo,Colombo,category-sorted-bijection-v1,provider-map-v1
P100131,P06557,Vehicle Repairs,Vehicle Repairs,Gampaha,Anuradhapura,category-sorted-bijection-v1,provider-map-v1
P100132,P06558,Vehicle Repairs,Vehicle Repairs,Galle,Kandy,category-sorted-bijection-v1,provider-map-v1
P100133,P06559,Vehicle Repairs,Vehicle Repairs,Jaffna,Gampaha,category-sorted-bijection-v1,provider-map-v1
P100134,P06560,Vehicle Repairs,Vehicle Repairs,Matale,Kandy,category-sorted-bijection-v1,provider-map-v1
P100135,P06561,Vehicle Repairs,Vehicle Repairs,Colombo,Gampaha,category-sorted-bijection-v1,provider-map-v1
P100136,P06562,Vehicle Repairs,Vehicle Repairs,Matara,Colombo,category-sorted-bijection-v1,provider-map-v1
P100137,P06563,Vehicle Repairs,Vehicle Repairs,Matale,Matara,category-sorted-bijection-v1,provider-map-v1
P100138,P06564,Vehicle Repairs,Vehicle Repairs,Gampaha,Kandy,category-sorted-bijection-v1,provider-map-v1
P100139,P06565,Vehicle Repairs,Vehicle Repairs,Jaffna,Kalutara,category-sorted-bijection-v1,provider-map-v1
P100140,P06566,Vehicle Repairs,Vehicle Repairs,Gampaha,Galle,category-sorted-bijection-v1,provider-map-v1
P100141,P06567,Vehicle Repairs,Vehicle Repairs,Kurunegala,Gampaha,category-sorted-bijection-v1,provider-map-v1
P100142,P06568,Vehicle Repairs,Vehicle Repairs,Kurunegala,Kalutara,category-sorted-bijection-v1,provider-map-v1
P100143,P06569,Vehicle Repairs,Vehicle Repairs,Galle,Kurunegala,category-sorted-bijection-v1,provider-map-v1
P100144,P06570,Vehicle Repairs,Vehicle Repairs,Ratnapura,Gampaha,category-sorted-bijection-v1,provider-map-v1
P100145,P06571,Vehicle Repairs,Vehicle Repairs,Ratnapura,Kalutara,category-sorted-bijection-v1,provider-map-v1
P100146,P06572,Vehicle Repairs,Vehicle Repairs,Badulla,Galle,category-sorted-bijection-v1,provider-map-v1
P100147,P06573,Vehicle Repairs,Vehicle Repairs,Nuwara Eliya,Batticaloa,category-sorted-bijection-v1,provider-map-v1
P100148,P06574,Vehicle Repairs,Vehicle Repairs,Kurunegala,Colombo,category-sorted-bijection-v1,provider-map-v1
P100149,P06575,Vehicle Repairs,Vehicle Repairs,Kalutara,Kandy,category-sorted-bijection-v1,provider-map-v1
P100150,P06576,Vehicle Repairs,Vehicle Repairs,Kandy,Colombo,category-sorted-bijection-v1,provider-map-v1
P100151,P06577,Vehicle Repairs,Vehicle Repairs,Kandy,Kurunegala,category-sorted-bijection-v1,provider-map-v1
P100152,P06578,Vehicle Repairs,Vehicle Repairs,Nuwara Eliya,Galle,category-sorted-bijection-v1,provider-map-v1
P100153,P06579,Vehicle Repairs,Vehicle Repairs,Anuradhapura,Colombo,category-sorted-bijection-v1,provider-map-v1
P100154,P06580,Vehicle Repairs,Vehicle Repairs,Kalutara,Galle,category-sorted-bijection-v1,provider-map-v1
P100155,P06581,Vehicle Repairs,Vehicle Repairs,Kalutara,Kandy,category-sorted-bijection-v1,provider-map-v1
P100156,P06582,Vehicle Repairs,Vehicle Repairs,Ratnapura,Kandy,category-sorted-bijection-v1,provider-map-v1
P100157,P06583,Vehicle Repairs,Vehicle Repairs,Batticaloa,Gampaha,category-sorted-bijection-v1,provider-map-v1
P100158,P06584,Vehicle Repairs,Vehicle Repairs,Jaffna,Matara,category-sorted-bijection-v1,provider-map-v1
P100159,P06585,Vehicle Repairs,Vehicle Repairs,Kalutara,Kandy,category-sorted-bijection-v1,provider-map-v1
P100160,P06586,Vehicle Repairs,Vehicle Repairs,Kandy,Kurunegala,category-sorted-bijection-v1,provider-map-v1
P100161,P06587,Vehicle Repairs,Vehicle Repairs,Nuwara Eliya,Matara,category-sorted-bijection-v1,provider-map-v1
P100162,P06588,Vehicle Repairs,Vehicle Repairs,Kurunegala,Kandy,category-sorted-bijection-v1,provider-map-v1
P100163,P06589,Vehicle Repairs,Vehicle Repairs,Badulla,Gampaha,category-sorted-bijection-v1,provider-map-v1
P100164,P06590,Vehicle Repairs,Vehicle Repairs,Gampaha,Matara,category-sorted-bijection-v1,provider-map-v1
P100165,P06591,Vehicle Repairs,Vehicle Repairs,Gampaha,Kurunegala,category-sorted-bijection-v1,provider-map-v1
P100166,P06592,Vehicle Repairs,Vehicle Repairs,Anuradhapura,Colombo,category-sorted-bijection-v1,provider-map-v1
P100167,P06593,Vehicle Repairs,Vehicle Repairs,Anuradhapura,Kalutara,category-sorted-bijection-v1,provider-map-v1
P100168,P06594,Vehicle Repairs,Vehicle Repairs,Kalutara,Kurunegala,category-sorted-bijection-v1,provider-map-v1
P100169,P06595,Vehicle Repairs,Vehicle Repairs,Ratnapura,Kandy,category-sorted-bijection-v1,provider-map-v1
P100170,P06596,Vehicle Repairs,Vehicle Repairs,Kurunegala,Kandy,category-sorted-bijection-v1,provider-map-v1
P100171,P06597,Vehicle Repairs,Vehicle Repairs,Colombo,Batticaloa,category-sorted-bijection-v1,provider-map-v1
P100172,P06598,Vehicle Repairs,Vehicle Repairs,Kurunegala,Colombo,category-sorted-bijection-v1,provider-map-v1
